,image_id,image_url,tweet_url
927,1512952548063334405,http://pbs.twimg.com/media/FP8WU5VWUAUkHyj.jpg,https://twitter.com/Kyle287094751/status/1513603617068093440
928,1513603250657931264,http://pbs.twimg.com/media/FQFmIxZXsAAWvVY.jpg,https://twitter.com/GraphicsKing209/status/1513603256420904967
944,1513389864691150851,http://pbs.twimg.com/ext_tw_video_thumb/1513389864691150851/pu/img/9vnQT9AwNFfhKz3u.jpg,https://twitter.com/officialsimong/status/1513577622973915140
946,1513573515982950402,http://pbs.twimg.com/media/FQFLF_GaUAIvQ1G.jpg,https://twitter.com/dejordy92/status/1513573518096547840
960,1513562925923016713,http://pbs.twimg.com/ext_tw_video_thumb/1513562925923016713/pu/img/dvCUf0MJjI1gdb_0.jpg,https://twitter.com/AintShxtandCo/status/1513562963919228930
967,1513279793420247040,http://pbs.twimg.com/media/FQA_9FSXIAASfsZ.jpg,https://twitter.com/IYoHuckleBearer/status/1513548910970740746
987,1513519076148400131,http://pbs.twimg.com/media/FQEZlK6aUAMJqpK.jpg,https://twitter.com/neo_mexicanus/status/1513519083479728133
1001,1513389003541778433,http://pbs.twimg.com/media/FQCjR8sXEAESFsq.jpg,https://twitter.com/officialsimong/status/1513487034714755072
1003,1513480480032796673,http://pbs.twimg.com/media/FQD2elLXsAEH6Jb.jpg,https://twitter.com/TheStuCummins/status/1513480485791571970
1010,1513456326067822592,http://pbs.twimg.com/media/FQDggopXIAAVI4x.jpg,https://twitter.com/Adam1632/status/1513456331235147776
1033,1513353102174429194,http://pbs.twimg.com/ext_tw_video_thumb/1513353102174429194/pu/img/p2xBuUCdExlV7NFO.jpg,https://twitter.com/therealtireddm/status/1513353220063744000
1040,1513347038662078464,http://pbs.twimg.com/media/FQB9HRVXsAASL8l.jpg,https://twitter.com/jamesrcs/status/1513347041417592833
1041,1513343730576678912,http://pbs.twimg.com/media/FQB6GtwWYAA-BXS.jpg,https://twitter.com/AxieSpike/status/1513343733898657800
1050,1513330793828999173,http://pbs.twimg.com/media/FQBuVsnWYAUJgFD.jpg,https://twitter.com/RazorSharpPicks/status/1513330797285199882
1052,1513327535379079179,http://pbs.twimg.com/media/FQBrYB8WYAsiFEs.jpg,https://twitter.com/KryptoJedi1000/status/1513327548947521536
1054,1513326179847389184,http://pbs.twimg.com/media/FQBqJIMaQAAsvGX.jpg,https://twitter.com/ZellnerMeagan/status/1513326187359072261
1055,1513302688959713280,http://pbs.twimg.com/media/FQBUxx0WUAA7WKY.jpg,https://twitter.com/Stan_Fischer/status/1513325296359030786
1057,1513321421379981315,http://pbs.twimg.com/ext_tw_video_thumb/1513321421379981315/pu/img/d1OiTic54MVY5iqd.jpg,https://twitter.com/PaulyBear15/status/1513322592530309132
1068,1513310231345995777,http://pbs.twimg.com/media/FQBbozZXoAEng8p.jpg,https://twitter.com/kiddrussell/status/1513310242049769482
1076,1513301774895095812,http://pbs.twimg.com/media/FQBT8kqXIAQg3ae.jpg,https://twitter.com/tom_hibben/status/1513301785762582532
1083,1513280485849452546,http://pbs.twimg.com/ext_tw_video_thumb/1513280485849452546/pu/img/BIgVTi5uDUnjUj3j.jpg,https://twitter.com/MsM_Lewis/status/1513291009077219328
